iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
61,"((3, 6), (False, True, False, True))","((2, 6), (False, True, False, True))",East,"[((3, 5), (False, True, False, True)), ((4, 6), (False, True, False, True)), ((2, 6), (False, True, False, True))]","[((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True)), ((1, 3), (False, False, False, True)), ((3, 1), (False, False, False, True)), ((1, 4), (True, False, False, False)), ((4, 1), (False, False, False, False)), ((5, 6), (False, True, False, True)), ((6, 5), (False, True, False, True)), ((6, 5), (False, True, False, False)), ((1, 2), (True, True, False, False)), ((3, 6), (False, True, False, True))]","[((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True)), ((1, 3), (False, False, False, True)), ((3, 1), (False, False, False, True)), ((1, 4), (True, False, False, False)), ((4, 1), (False, False, False, False)), ((5, 6), (False, True, False, True)), ((6, 5), (False, True, False, True)), ((6, 5), (False, True, False, False)), ((1, 2), (True, True, False, False))]",62,10,0,10
62,"((1, 2), (True, True, False, False))","((1, 1), (True, True, False, False))",North,"[((1, 3), (True, True, False, False)), ((1, 1), (True, True, False, False))]","[((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True)), ((1, 3), (False, False, False, True)), ((3, 1), (False, False, False, True)), ((1, 4), (True, False, False, False)), ((4, 1), (False, False, False, False)), ((5, 6), (False, True, False, True)), ((6, 5), (False, True, False, True)), ((6, 5), (False, True, False, False)), ((1, 2), (True, True, False, False))]","[((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True)), ((1, 3), (False, False, False, True)), ((3, 1), (False, False, False, True)), ((1, 4), (True, False, False, False)), ((4, 1), (False, False, False, False)), ((5, 6), (False, True, False, True)), ((6, 5), (False, True, False, True)), ((6, 5), (False, True, False, False))]",63,10,0,10
63,"((6, 5), (False, True, False, False))","((5, 5), (False, True, False, False))",East,"[((6, 6), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((5, 5), (False, True, False, False))]","[((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True)), ((1, 3), (False, False, False, True)), ((3, 1), (False, False, False, True)), ((1, 4), (True, False, False, False)), ((4, 1), (False, False, False, False)), ((5, 6), (False, True, False, True)), ((6, 5), (False, True, False, True)), ((6, 5), (False, True, False, False))]","[((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True)), ((1, 3), (False, False, False, True)), ((3, 1), (False, False, False, True)), ((1, 4), (True, False, False, False)), ((4, 1), (False, False, False, False)), ((5, 6), (False, True, False, True)), ((6, 5), (False, True, False, True))]",64,10,0,10
64,"((6, 5), (False, True, False, True))","((6, 6), (False, True, False, True))",South,"[((6, 6), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((5, 5), (False, True, False, True))]","[((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True)), ((1, 3), (False, False, False, True)), ((3, 1), (False, False, False, True)), ((1, 4), (True, False, False, False)), ((4, 1), (False, False, False, False)), ((5, 6), (False, True, False, True)), ((6, 5), (False, True, False, True))]","[((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True)), ((1, 3), (False, False, False, True)), ((3, 1), (False, False, False, True)), ((1, 4), (True, False, False, False)), ((4, 1), (False, False, False, False)), ((5, 6), (False, True, False, True))]",65,10,0,10
65,"((5, 6), (False, True, False, True))","((6, 6), (False, True, False, True))",West,"[((5, 5), (False, True, False, True)), ((6, 6), (False, True, False, True)), ((4, 6), (False, True, False, True))]","[((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True)), ((1, 3), (False, False, False, True)), ((3, 1), (False, False, False, True)), ((1, 4), (True, False, False, False)), ((4, 1), (False, False, False, False)), ((5, 6), (False, True, False, True))]","[((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True)), ((1, 3), (False, False, False, True)), ((3, 1), (False, False, False, True)), ((1, 4), (True, False, False, False)), ((4, 1), (False, False, False, False))]",66,10,0,10
66,"((4, 1), (False, False, False, False))","((3, 1), (False, False, False, False))",East,"[((5, 1), (False, False, False, False)), ((3, 1), (False, False, False, False))]","[((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True)), ((1, 3), (False, False, False, True)), ((3, 1), (False, False, False, True)), ((1, 4), (True, False, False, False)), ((4, 1), (False, False, False, False))]","[((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True)), ((1, 3), (False, False, False, True)), ((3, 1), (False, False, False, True)), ((1, 4), (True, False, False, False))]",67,10,0,10
67,"((1, 4), (True, False, False, False))","((1, 3), (True, False, False, False))",North,"[((1, 5), (True, False, False, False)), ((1, 3), (True, False, False, False))]","[((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True)), ((1, 3), (False, False, False, True)), ((3, 1), (False, False, False, True)), ((1, 4), (True, False, False, False))]","[((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True)), ((1, 3), (False, False, False, True)), ((3, 1), (False, False, False, True))]",68,10,0,10
68,"((3, 1), (False, False, False, True))","((3, 2), (False, False, False, True))",South,"[((3, 2), (False, False, False, True)), ((4, 1), (False, False, False, True))]","[((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True)), ((1, 3), (False, False, False, True)), ((3, 1), (False, False, False, True))]","[((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True)), ((1, 3), (False, False, False, True))]",69,11,0,11
69,"((1, 3), (False, False, False, True))","((1, 4), (False, False, False, True))",South,"[((1, 4), (False, False, False, True)), ((1, 2), (False, False, False, True))]","[((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True)), ((1, 3), (False, False, False, True))]","[((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True))]",70,11,0,11
70,"((1, 3), (False, True, False, True))","((1, 4), (False, True, False, True))",South,"[((1, 4), (False, True, False, True)), ((1, 2), (False, True, False, True))]","[((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((1, 3), (False, True, False, True))]","[((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True))]",71,11,0,11
71,"((3, 5), (False, True, False, True))","((2, 5), (False, True, False, True))",East,"[((3, 6), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((2, 5), (False, True, False, True))]","[((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True)), ((3, 5), (False, True, False, True))]","[((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True)), ((3, 5), (False, True, False, True))]",72,11,0,11
72,"((4, 6), (False, True, False, True))","((3, 6), (False, True, False, True))",East,"[((4, 5), (False, True, False, True)), ((5, 6), (False, True, False, True)), ((3, 6), (False, True, False, True))]","[((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False)), ((4, 6), (False, True, False, True))]","[((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False))]",73,11,0,11
73,"((1, 3), (True, True, False, False))","((1, 2), (True, True, False, False))",North,"[((1, 4), (True, True, False, False)), ((1, 2), (True, True, False, False))]","[((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False)), ((1, 3), (True, True, False, False))]","[((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False))]",74,11,0,11
74,"((6, 4), (False, True, False, False))","((6, 5), (False, True, False, False))",South,"[((6, 5), (False, True, False, False)), ((6, 3), (False, True, False, False))]","[((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True)), ((6, 4), (False, True, False, False))]","[((6, 3), (False, True, False, False)), ((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True))]",75,11,0,11
75,"((6, 4), (False, True, False, True))","((6, 5), (False, True, False, True))",South,"[((6, 5), (False, True, False, True)), ((6, 3), (False, True, False, True))]","[((6, 3), (False, True, False, False)), ((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((6, 4), (False, True, False, True))]","[((6, 3), (False, True, False, True)), ((6, 3), (False, True, False, False)), ((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True))]",76,11,0,11
76,"((5, 5), (False, True, False, True))","((6, 5), (False, True, False, True))",West,"[((5, 6), (False, True, False, True)), ((6, 5), (False, True, False, True)), ((4, 5), (False, True, False, True))]","[((6, 3), (False, True, False, True)), ((6, 3), (False, True, False, False)), ((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((5, 5), (False, True, False, True))]","[((4, 5), (False, True, False, True)), ((6, 3), (False, True, False, True)), ((6, 3), (False, True, False, False)), ((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False)), ((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True))]",77,11,0,11
77,"((5, 1), (False, False, False, False))","((4, 1), (False, False, False, False))",East,"[((6, 1), (False, False, True, False)), ((4, 1), (False, False, False, False))]","[((4, 5), (False, True, False, True)), ((6, 3), (False, True, False, True)), ((6, 3), (False, True, False, False)), ((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False)), ((5, 1), (False, False, False, False))]","[((6, 1), (False, False, True, False)), ((4, 5), (False, True, False, True)), ((6, 3), (False, True, False, True)), ((6, 3), (False, True, False, False)), ((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False))]",78,11,0,11
78,"((1, 5), (True, False, False, False))","((1, 4), (True, False, False, False))",North,"[((1, 6), (True, True, False, False)), ((1, 4), (True, False, False, False)), ((2, 5), (True, False, False, False))]","[((6, 1), (False, False, True, False)), ((4, 5), (False, True, False, True)), ((6, 3), (False, True, False, True)), ((6, 3), (False, True, False, False)), ((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True)), ((1, 5), (True, False, False, False))]","[((2, 5), (True, False, False, False)), ((1, 6), (True, True, False, False)), ((6, 1), (False, False, True, False)), ((4, 5), (False, True, False, True)), ((6, 3), (False, True, False, True)), ((6, 3), (False, True, False, False)), ((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True))]",79,11,0,11
79,"((4, 1), (False, False, False, True))","((3, 1), (False, False, False, True))",East,"[((5, 1), (False, False, False, True)), ((3, 1), (False, False, False, True))]","[((2, 5), (True, False, False, False)), ((1, 6), (True, True, False, False)), ((6, 1), (False, False, True, False)), ((4, 5), (False, True, False, True)), ((6, 3), (False, True, False, True)), ((6, 3), (False, True, False, False)), ((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True)), ((4, 1), (False, False, False, True))]","[((5, 1), (False, False, False, True)), ((2, 5), (True, False, False, False)), ((1, 6), (True, True, False, False)), ((6, 1), (False, False, True, False)), ((4, 5), (False, True, False, True)), ((6, 3), (False, True, False, True)), ((6, 3), (False, True, False, False)), ((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True))]",80,12,0,12
80,"((1, 2), (False, False, False, True))","((1, 3), (False, False, False, True))",South,"[((1, 3), (False, False, False, True)), ((1, 1), (True, False, False, True))]","[((5, 1), (False, False, False, True)), ((2, 5), (True, False, False, False)), ((1, 6), (True, True, False, False)), ((6, 1), (False, False, True, False)), ((4, 5), (False, True, False, True)), ((6, 3), (False, True, False, True)), ((6, 3), (False, True, False, False)), ((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True)), ((1, 2), (False, False, False, True))]","[((1, 1), (True, False, False, True)), ((5, 1), (False, False, False, True)), ((2, 5), (True, False, False, False)), ((1, 6), (True, True, False, False)), ((6, 1), (False, False, True, False)), ((4, 5), (False, True, False, True)), ((6, 3), (False, True, False, True)), ((6, 3), (False, True, False, False)), ((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True))]",81,12,0,12
81,"((1, 2), (False, True, False, True))","((1, 3), (False, True, False, True))",South,"[((1, 3), (False, True, False, True)), ((1, 1), (True, True, False, True))]","[((1, 1), (True, False, False, True)), ((5, 1), (False, False, False, True)), ((2, 5), (True, False, False, False)), ((1, 6), (True, True, False, False)), ((6, 1), (False, False, True, False)), ((4, 5), (False, True, False, True)), ((6, 3), (False, True, False, True)), ((6, 3), (False, True, False, False)), ((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True)), ((1, 2), (False, True, False, True))]","[((1, 1), (True, True, False, True)), ((1, 1), (True, False, False, True)), ((5, 1), (False, False, False, True)), ((2, 5), (True, False, False, False)), ((1, 6), (True, True, False, False)), ((6, 1), (False, False, True, False)), ((4, 5), (False, True, False, True)), ((6, 3), (False, True, False, True)), ((6, 3), (False, True, False, False)), ((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True))]",82,12,0,12
82,"((4, 5), (False, True, False, True))","((3, 5), (False, True, False, True))",East,"[((4, 6), (False, True, False, True)), ((5, 5), (False, True, False, True)), ((3, 5), (False, True, False, True))]","[((1, 1), (True, True, False, True)), ((1, 1), (True, False, False, True)), ((5, 1), (False, False, False, True)), ((2, 5), (True, False, False, False)), ((1, 6), (True, True, False, False)), ((6, 1), (False, False, True, False)), ((4, 5), (False, True, False, True)), ((6, 3), (False, True, False, True)), ((6, 3), (False, True, False, False)), ((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True)), ((4, 5), (False, True, False, True))]","[((1, 1), (True, True, False, True)), ((1, 1), (True, False, False, True)), ((5, 1), (False, False, False, True)), ((2, 5), (True, False, False, False)), ((1, 6), (True, True, False, False)), ((6, 1), (False, False, True, False)), ((4, 5), (False, True, False, True)), ((6, 3), (False, True, False, True)), ((6, 3), (False, True, False, False)), ((1, 4), (True, True, False, False)), ((4, 5), (False, True, False, True))]",83,12,0,12
83,"((1, 4), (True, True, False, False))","((1, 3), (True, True, False, False))",North,"[((1, 5), (True, True, False, False)), ((1, 3), (True, True, False, False))]","[((1, 1), (True, True, False, True)), ((1, 1), (True, False, False, True)), ((5, 1), (False, False, False, True)), ((2, 5), (True, False, False, False)), ((1, 6), (True, True, False, False)), ((6, 1), (False, False, True, False)), ((4, 5), (False, True, False, True)), ((6, 3), (False, True, False, True)), ((6, 3), (False, True, False, False)), ((1, 4), (True, True, False, False))]","[((1, 5), (True, True, False, False)), ((1, 1), (True, True, False, True)), ((1, 1), (True, False, False, True)), ((5, 1), (False, False, False, True)), ((2, 5), (True, False, False, False)), ((1, 6), (True, True, False, False)), ((6, 1), (False, False, True, False)), ((4, 5), (False, True, False, True)), ((6, 3), (False, True, False, True)), ((6, 3), (False, True, False, False))]",84,12,0,12
84,"((6, 3), (False, True, False, False))","((6, 4), (False, True, False, False))",South,"[((6, 4), (False, True, False, False)), ((5, 3), (False, True, False, False))]","[((1, 5), (True, True, False, False)), ((1, 1), (True, True, False, True)), ((1, 1), (True, False, False, True)), ((5, 1), (False, False, False, True)), ((2, 5), (True, False, False, False)), ((1, 6), (True, True, False, False)), ((6, 1), (False, False, True, False)), ((4, 5), (False, True, False, True)), ((6, 3), (False, True, False, True)), ((6, 3), (False, True, False, False))]","[((5, 3), (False, True, False, False)), ((1, 5), (True, True, False, False)), ((1, 1), (True, True, False, True)), ((1, 1), (True, False, False, True)), ((5, 1), (False, False, False, True)), ((2, 5), (True, False, False, False)), ((1, 6), (True, True, False, False)), ((6, 1), (False, False, True, False)), ((4, 5), (False, True, False, True)), ((6, 3), (False, True, False, True))]",85,12,0,12
85,"((6, 3), (False, True, False, True))","((6, 4), (False, True, False, True))",South,"[((6, 4), (False, True, False, True)), ((5, 3), (False, True, False, True))]","[((5, 3), (False, True, False, False)), ((1, 5), (True, True, False, False)), ((1, 1), (True, True, False, True)), ((1, 1), (True, False, False, True)), ((5, 1), (False, False, False, True)), ((2, 5), (True, False, False, False)), ((1, 6), (True, True, False, False)), ((6, 1), (False, False, True, False)), ((4, 5), (False, True, False, True)), ((6, 3), (False, True, False, True))]","[((5, 3), (False, True, False, True)), ((5, 3), (False, True, False, False)), ((1, 5), (True, True, False, False)), ((1, 1), (True, True, False, True)), ((1, 1), (True, False, False, True)), ((5, 1), (False, False, False, True)), ((2, 5), (True, False, False, False)), ((1, 6), (True, True, False, False)), ((6, 1), (False, False, True, False)), ((4, 5), (False, True, False, True))]",86,12,0,12
86,"((6, 1), (False, False, True, False))","((5, 1), (False, False, False, False))",East,"[((5, 1), (False, False, True, False))]","[((5, 3), (False, True, False, True)), ((5, 3), (False, True, False, False)), ((1, 5), (True, True, False, False)), ((1, 1), (True, True, False, True)), ((1, 1), (True, False, False, True)), ((5, 1), (False, False, False, True)), ((2, 5), (True, False, False, False)), ((1, 6), (True, True, False, False)), ((6, 1), (False, False, True, False))]","[((5, 1), (False, False, True, False)), ((5, 3), (False, True, False, True)), ((5, 3), (False, True, False, False)), ((1, 5), (True, True, False, False)), ((1, 1), (True, True, False, True)), ((1, 1), (True, False, False, True)), ((5, 1), (False, False, False, True)), ((2, 5), (True, False, False, False)), ((1, 6), (True, True, False, False))]",87,12,0,12
87,"((1, 6), (True, True, False, False))","((1, 5), (True, False, False, False))",North,"[((1, 5), (True, True, False, False)), ((2, 6), (True, True, False, False))]","[((5, 1), (False, False, True, False)), ((5, 3), (False, True, False, True)), ((5, 3), (False, True, False, False)), ((1, 5), (True, True, False, False)), ((1, 1), (True, True, False, True)), ((1, 1), (True, False, False, True)), ((5, 1), (False, False, False, True)), ((2, 5), (True, False, False, False)), ((1, 6), (True, True, False, False))]","[((2, 6), (True, True, False, False)), ((1, 5), (True, True, False, False)), ((5, 1), (False, False, True, False)), ((5, 3), (False, True, False, True)), ((5, 3), (False, True, False, False)), ((1, 5), (True, True, False, False)), ((1, 1), (True, True, False, True)), ((1, 1), (True, False, False, True)), ((5, 1), (False, False, False, True)), ((2, 5), (True, False, False, False))]",88,12,0,12
